,country,model,mType,mMinDate,mRecoveryTime,u,v,gama,a,b,sse,r-squared,sd_position_half,sd_position_525,sd_position_final,mPercent
135,GHA,normal-ci,1,2020-3-15,25.363062284077714,4.646888220791393,-7.313625408454034,0.017034171155807486,,,6.651652449843392,1.1309703784985106,0.1481049450280384,4.524124112835027,8.24592381379273,
136,GHA,normal,1,2020-3-15,26.283752644829654,4.646888220791393,-7.313625408454034,0.015327602813815962,,,2.900074803840279,0.9950398170861274,-0.0916025469244154,4.044709128930119,8.24592381379273,
137,GHA,normal+ci,1,2020-3-15,27.2320410934774,4.646888220791393,-7.313625408454034,0.013621034471824438,,,7.299630954300279,0.8998560861291914,-0.3621874026873665,3.503539417404218,8.24592381379273,
138,GMB,normal-ci,1,2020-3-15,4.667083389950244,0.39646236715568495,-1.504454225553947,0.1485126324809267,,,6.4648125797073295,0.4307572044987562,-0.38633059297167904,1.006951806300584,1.0070252081825413,
139,GMB,normal,1,2020-3-15,5.658980381889119,0.39646236715568495,-1.504454225553947,0.12245663176222486,,,6.235835345562841,0.47633075551624277,-0.386527297801739,1.006558396640464,1.0070252081825413,
140,GMB,normal+ci,1,2020-3-15,7.179230909634276,0.39646236715568495,-1.504454225553947,0.09640063104352303,,,6.65139390882814,0.5470714374341059,-0.38777827506016604,1.00405644212361,1.0070252081825413,
141,GRC,normal-ci,1,2020-3-28,5.062457558699556,-0.10309847981947241,-1.3838267756163627,0.13684856357096742,,,13.271079443932502,0.30471736995678594,-1.9258159978999987,-0.9617642649042982,-0.9610753016114348,
142,GRC,normal,1,2020-3-28,6.8757761794461505,-0.10309847981947241,-1.3838267756163627,0.10037993840535754,,,12.801064092735174,0.3388628674853407,-1.928327641204073,-0.9667875515124468,-0.9610753016114348,
143,GRC,normal+ci,1,2020-3-28,10.465896684684068,-0.10309847981947241,-1.3838267756163627,0.06391131323974766,,,14.083209658227398,0.4218459330840053,-1.9491518772173553,-1.008436023539011,-0.9610753016114348,
144,GTM,normal-ci,1,2020-3-16,4.616867934916005,-0.1771998483330675,-3.327235000968384,0.15012772714255515,,,9.768016701319018,0.7636559795022568,-3.9182244869508946,-1.487313214415654,-1.4871805251127999,
145,GTM,normal,1,2020-3-16,5.181130951276883,-0.1771998483330675,-3.327235000968384,0.13376643137715682,,,9.54429976134202,0.8179705663326325,-3.9183666870918232,-1.4875976146975116,-1.4871805251127999,
146,GTM,normal+ci,1,2020-3-16,5.901594987509828,-0.1771998483330675,-3.327235000968384,0.1174051356117585,,,9.877737358559257,0.8876414703473702,-3.918813672617033,-1.4884915857479306,-1.4871805251127999,
147,GUM,normal-ci,1,2020-3-20,4.556384451530166,-0.3617142415402469,-0.9733950886815783,0.15211700351319224,,,3.2390997861646333,0.4997228317029831,-2.394776683927015,-1.5870986335988444,-1.5870281494823086,
148,GUM,normal,1,2020-3-20,5.661475312784605,-0.3617142415402469,-0.9733950886815783,0.12237739467412084,,,3.1785665744397624,0.5643924993115248,-2.3949923418528183,-1.5875299494504513,-1.5870281494823086,
149,GUM,normal+ci,1,2020-3-20,7.458491557109575,-0.3617142415402469,-0.9733950886815783,0.09263778583504945,,,3.3162671004043354,0.6717079259495616,-2.396527682658904,-1.590600631062622,-1.5870281494823086,
150,HKG,normal-ci,1,2020-3-18,8.631652699825835,0.5483211536535455,-2.5063657773997154,0.07979424494299561,,,3.998326770277762,0.8789637798267161,-0.7583361032383622,0.6829321195688153,0.6956731506078268,
151,HKG,normal,1,2020-3-18,9.454692696187326,0.5483211536535455,-2.5063657773997154,0.07255368633043348,,,3.809018051339437,0.9052539134988812,-0.7623888324379815,0.6748266611695769,0.6956731506078268,
152,HKG,normal+ci,1,2020-3-18,10.433359366656227,0.5483211536535455,-2.5063657773997154,0.06531312771787134,,,4.064419766269912,0.9395399472469075,-0.7690197853174826,0.6615647554105746,0.6956731506078268,
153,HND,normal-ci,1,2020-3-15,17.700393998433817,1.387487834597117,-4.862813448415571,0.034472813995189595,,,18.86998314625209,1.1526350827265026,-3.344057757125106,0.20804305402517495,0.8807754785622091,
154,HND,normal,1,2020-3-15,19.55892913367009,1.387487834597117,-4.862813448415571,0.029503205151150725,,,15.189731132046493,1.0671636352130978,-3.4863765212979714,-0.07659447432055691,0.8807754785622091,
155,HND,normal+ci,1,2020-3-15,21.67303602335135,1.387487834597117,-4.862813448415571,0.024533596307111855,,,20.647504514653455,1.0327995850656058,-3.6889112937883515,-0.48166401930131714,0.8807754785622091,
156,HUN,normal-ci,1,2020-3-9,8.890525705418785,0.5609536835450813,-2.673157595402153,0.07768102773578216,,,21.185548032908287,0.5453247582778318,-1.7278965049759425,0.7047615881316074,0.7170785365256509,
157,HUN,normal,1,2020-3-9,10.584794234509197,0.5609536835450813,-2.673157595402153,0.06484641813111784,,,20.3158935605722,0.5714930795002549,-1.7382831970530486,0.6839882039773953,0.7170785365256509,
158,HUN,normal+ci,1,2020-3-9,12.979462898513326,0.5609536835450813,-2.673157595402153,0.052011808526453526,,,21.863487595667902,0.6169131664899912,-1.7661877626899376,0.6281790727036167,0.7170785365256509,
159,IDN,normal-ci,1,2020-3-17,13.678458489163923,1.496613316647667,-4.155480272252603,0.04806984480094902,,,11.71206048548497,0.888782421511577,-1.0969592076152066,2.27771546072307,2.5317128862906197,
160,IDN,normal,1,2020-3-17,15.012109863292778,1.496613316647667,-4.155480272252603,0.04278030952500779,,,10.497887371817626,0.8694810976832196,-1.1528998828356127,2.165834110282258,2.5317128862906197,
161,IDN,normal+ci,1,2020-3-17,16.55310365563779,1.496613316647667,-4.155480272252603,0.03749077424906656,,,12.199562659667592,0.8631082586199434,-1.233481430987093,2.0046710139792974,2.5317128862906197,
162,IMN,normal-ci,1,2020-3-17,1.7129587630613798,0.32857317485958815,-1.7339080738934078,0.4046490759184491,,,9.603449561727084,0.30312138155945734,-0.9043118529407173,0.7994660886925217,0.7994660886950721,
163,IMN,normal,1,2020-3-17,2.2541393589128047,0.32857317485958815,-1.7339080738934078,0.3074997014755144,,,9.324178794866103,0.3543495488249834,-0.9043118539788327,0.7994660866162909,0.7994660886950721,
164,IMN,normal+ci,1,2020-3-17,3.295201358077928,0.32857317485958815,-1.7339080738934078,0.21035032703257972,,,10.104913993662,0.4553271611222524,-0.9043127001433235,0.7994643942873094,0.7994660886950721,
165,IND,normal-ci,1,2020-3-26,1.0274193996418601,-0.6533291765165367,-1.2064403271811606,0.6746487177500868,,,24.35854492718674,0.0704234130966297,-3.2784665252862797,-2.3589649793892717,-2.3589649793892717,
166,IND,normal,1,2020-3-26,1.8646299436162694,-0.6533291765165367,-1.2064403271811606,0.3717344466805261,,,23.677146706073536,0.09247462974261063,-3.278466525475522,-2.3589649797677574,-2.3589649793892717,
167,IND,normal+ci,1,2020-3-26,9.839843539270213,-0.6533291765165367,-1.2064403271811606,0.06882017561096537,,,39.299130734874154,0.3308437396549615,-3.2932664366027473,-2.3885648020222083,-2.3589649793892717,
168,IRL,normal-ci,1,2020-3-12,2.5494307832686394,0.5266622708772448,-2.9314464319572866,0.27188311339129206,,,4.290631299307673,0.6985144154405848,-1.1160939729378383,2.4146120968562594,2.414612109773469,
169,IRL,normal,1,2020-3-12,2.833807046889942,0.5266622708772448,-2.9314464319572866,0.2445992812195122,,,4.192711896096628,0.7467902808407962,-1.1160940151178065,2.4146120124963235,2.414612109773469,
170,IRL,normal+ci,1,2020-3-12,3.189589510794927,0.5266622708772448,-2.9314464319572866,0.2173154490477323,,,4.326531335270296,0.807526459666587,-1.1160943327674424,2.414611377197051,2.414612109773469,
171,IRN,normal-ci,1,2020-2-21,6.181700733068675,0.36340002707841296,-1.1713213705949157,0.11212459911887018,,,10.407324082775657,0.3288351985891723,0.19921336771733822,0.8394738910352587,0.8395077800789863,
172,IRN,normal,1,2020-2-21,7.922657609122771,0.36340002707841296,-1.1713213705949157,0.08745527701360416,,,10.182094753629768,0.37760989664787814,0.19905807705969328,0.8391633097199688,0.8395077800789863,
173,IRN,normal+ci,1,2020-2-21,10.996354404630605,0.36340002707841296,-1.1713213705949157,0.06278595490833813,,,10.751324726481108,0.4656349665673175,0.19747960146087917,0.8360063585223406,0.8395077800789863,
174,IRQ,normal-ci,1,2020-2-27,3.9075224547676903,0.27795731056580525,-0.8054658480123423,0.17738785186600872,,,9.552356382665595,0.16180779376832352,0.4205266597732182,1.003805321916763,1.0038055157875698,
175,IRQ,normal,1,2020-2-27,5.647528328118494,0.27795731056580525,-0.8054658480123423,0.1227309980013393,,,9.462690930030483,0.20238700960594724,0.42051486201159377,1.0037817263935145,1.0038055157875698,
176,IRQ,normal+ci,1,2020-2-27,10.145525356551566,0.27795731056580525,-0.8054658480123423,0.06807414413666987,,,9.849759953796891,0.30920428069230355,0.41906718866124953,1.000886379692826,1.0038055157875698,
177,ISL,normal-ci,1,2020-4-4,2.999406423187442,-0.38665219834373926,-2.1964478672873207,0.23109224632618935,,,14.275931686169052,0.4052411764864446,-4.495708255953872,-2.6779806332241156,-2.6779529577128987,
178,ISL,normal,1,2020-4-4,3.831583241009808,-0.38665219834373926,-2.1964478672873207,0.18087787072986067,,,14.031033694944005,0.4604594248761568,-4.495873587992149,-2.6783112973006706,-2.6779529577128987,
179,ISL,normal+ci,1,2020-4-4,5.295065428335022,-0.38665219834373926,-2.1964478672873207,0.13066349513353198,,,14.568104272634441,0.5594381682409566,-4.498014289711365,-2.6825927007390993,-2.6779529577128987,
180,ISR,normal-ci,1,2020-3-17,0.528307992964983,0.3784113006995211,-0.7287399880819823,1.3120134528861684,,,14.128156229370862,0.038178549392237304,0.9081540750347883,1.4658513727453002,1.4658513727453002,
181,ISR,normal,1,2020-3-17,1.17837037704885,0.3784113006995211,-0.7287399880819823,0.5882252459647478,,,13.873831158822034,0.049016062449720656,0.9081540750347883,1.4658513727453002,1.4658513727453002,
182,ISR,normal+ci,0,2020-3-17,,0.3784113006995211,-0.7287399880819823,-0.13556296095667297,,,,,,,,
183,ITA,normal-ci,1,2020-3-10,19.530445387836707,1.0555234852791873,-3.2526880986025537,0.030777719846916005,,,5.901358401871869,1.0650769798082729,-2.5724037020533865,-0.17846078586154193,0.33241230129556676,
184,ITA,normal,1,2020-3-10,21.148825432247136,1.0555234852791873,-3.2526880986025537,0.02710054310279902,,,4.702497666687943,0.9932005950170821,-2.654762241915487,-0.34317786558574237,0.33241230129556676,
185,ITA,normal+ci,1,2020-3-10,22.940061261354693,1.0555234852791873,-3.2526880986025537,0.023423366358682036,,,6.340336264940362,0.9513833840384837,-2.7636750445044127,-0.5610034707635938,0.33241230129556676,
186,JAM,normal-ci,1,2020-3-13,1.2986651924646364,0.10532821213304705,-1.8841826915475406,0.5337381679141447,,,25.49994973603761,0.15599277222969413,-1.7957327939782042,-0.06544614611873775,-0.06544614611873771,
187,JAM,normal,1,2020-3-13,1.9459229322843274,0.10532821213304705,-1.8841826915475406,0.3562048470959549,,,24.855159058943638,0.19303957666965255,-1.7957327939870182,-0.06544614613636593,-0.06544614611873771,
188,JAM,normal+ci,1,2020-3-13,3.879437478671375,0.10532821213304705,-1.8841826915475406,0.17867152627776506,,,27.963766025165885,0.3093446085602099,-1.7957365403064534,-0.06545363877523688,-0.06544614611873771,
189,JOR,normal-ci,1,2020-3-12,13.210484107754759,0.9052137296309771,-2.8177510533598977,0.05071489438497813,,,32.921436404650755,0.598078693237327,-1.0400140993267843,1.0177951167674817,1.1166221431257997,
190,JOR,normal,1,2020-3-12,16.360443391977405,0.9052137296309771,-2.8177510533598977,0.03906358016782763,,,29.995422133219833,0.5571869139404028,-1.1076295179970141,0.8825642794270224,1.1166221431257997,
191,JOR,normal+ci,1,2020-3-12,20.778107636998854,0.9052137296309771,-2.8177510533598977,0.02741226595067713,,,36.51848364470052,0.574107026810457,-1.2677670940247718,0.562289127371507,1.1166221431257997,
192,JPN,normal-ci,1,2020-3-29,15.945287270615129,1.386464543617187,-3.6226646789656494,0.035814041067612434,,,2.8864121028044627,0.9527599300803057,-3.8863447996913885,1.1242417665412425,2.619629856077736,
193,JPN,normal,1,2020-3-29,16.91973598149115,1.386464543617187,-3.6226646789656494,0.03223302485046392,,,2.077755856724234,0.8805200177804434,-4.055654712117682,0.7856219416886537,2.619629856077736,
194,JPN,normal+ci,1,2020-3-29,17.965273301520973,1.386464543617187,-3.6226646789656494,0.028652008633315407,,,3.099598474301576,0.8273868377242315,-4.26330363051357,0.370324104896878,2.619629856077736,
195,KAZ,normal-ci,1,2020-3-18,20.874697711472052,2.887920910769183,-5.683017931398609,0.025333646665374136,,,15.344196932018086,1.1672577021537094,-1.5281524125461199,3.830513758105025,6.16059163368756,
196,KAZ,normal,1,2020-3-18,22.54433287504493,2.887920910769183,-5.683017931398609,0.021498976761707707,,,9.572400912435905,0.9982824689050933,-1.8752326025911683,3.136353378014929,6.16059163368756,
197,KAZ,normal+ci,1,2020-3-18,24.350577910515497,2.887920910769183,-5.683017931398609,0.017664306858041278,,,17.541088816407463,0.9093929300461009,-2.325712476899206,2.2353936293988528,6.16059163368756,
198,KEN,normal-ci,1,2020-3-25,9.972629819030491,2.111833452952207,-5.44034553433951,0.06792638339966117,,,7.239658079610519,0.8884692810327721,-0.6963026334212234,4.217961118589737,4.376425416471382,
199,KEN,normal,1,2020-3-25,10.59948248443487,2.111833452952207,-5.44034553433951,0.06344736970253727,,,6.7097128944271756,0.8936241616842601,-0.7211965124558192,4.168173360520545,4.376425416471382,
200,KEN,normal+ci,1,2020-3-25,11.296093102891973,2.111833452952207,-5.44034553433951,0.058968356005413364,,,7.3583198517798,0.9021944827087657,-0.7539117774009737,4.102742830630236,4.376425416471382,
201,KGZ,normal-ci,1,2020-3-21,16.74468973869066,1.0309178288295617,-2.7234830723394245,0.03585213758185092,,,25.231835950498656,0.805385437592189,-1.8504822278781918,0.10202836040316737,0.5227401127939482,
202,KGZ,normal,1,2020-3-21,20.826816338815064,1.0309178288295617,-2.7234830723394245,0.024267219454688852,,,17.9902894868697,0.5199465506812524,-2.086796510831462,-0.37060020550337347,0.5227401127939482,
203,KGZ,normal+ci,1,2020-3-21,25.983635137111577,1.0309178288295617,-2.7234830723394245,0.012682301327526787,,,35.72428735314808,0.5370206351803819,-2.588586811558759,-1.374180806957967,0.5227401127939482,
204,KHM,normal-ci,1,2020-3-18,6.205751658730835,0.5727505550010089,-2.588018554138477,0.1116128554062149,,,19.966271628218056,0.48128042043585884,-1.062344950987321,1.1189168726807879,1.1211238803299464,
205,KHM,normal,1,2020-3-18,7.513887072668336,0.5727505550010089,-2.588018554138477,0.09199356718676652,,,19.148311911311577,0.5191556940861182,-1.0654310335361339,1.1127447075831625,1.1211238803299464,
206,KHM,normal+ci,1,2020-3-18,9.476917431725305,0.5727505550010089,-2.588018554138477,0.07237427896731813,,,20.634471504526633,0.5800426809406377,-1.0771477209690918,1.0893113327172463,1.1211238803299464,
207,KOR,normal-ci,1,2020-3-15,12.022093686419137,0.0942145953092688,-1.0706725418863599,0.05612343117082675,,,3.5902570931211697,0.6617635953168476,-2.1982822487031632,-1.0820182086788233,-1.03971350776115,
208,KOR,normal,1,2020-3-15,14.55172851423352,0.0942145953092688,-1.0706725418863599,0.044844138041721514,,,3.3137897717802574,0.6439076713432692,-2.2242443998942103,-1.1339425110609174,-1.03971350776115,
209,KOR,normal+ci,1,2020-3-15,18.021677367167037,0.0942145953092688,-1.0706725418863599,0.03356484491261628,,,3.8733801211330823,0.6688851010665559,-2.282072196266321,-1.249598103805139,-1.03971350776115,
210,KWT,normal-ci,1,2020-2-26,14.71073598378155,1.000091974764166,-2.999846898741556,0.04599383992137068,,,30.939715874927188,0.793703437121585,-1.1397133428562758,4.848216729759028,5.05138178987211,
211,KWT,normal,1,2020-2-26,17.483965745398557,1.000091974764166,-2.999846898741556,0.03767913898097797,,,29.061349764759427,0.7975957604614209,-1.25104303018103,4.625557355109519,5.05138178987211,
212,KWT,normal+ci,1,2020-2-26,21.1965771480641,1.000091974764166,-2.999846898741556,0.029364438040585267,,,32.73340900680342,0.8453916981526782,-1.4843848319208197,4.15887375162994,5.05138178987211,
213,LBN,normal-ci,1,2020-3-13,7.135372631073649,1.2590750963608761,-2.9655424133002954,0.09702480275120194,,,22.779489568144193,0.5226860054667455,0.8160191394367733,3.0458788980444984,3.0496255788022877,
214,LBN,normal,1,2020-3-13,8.46331864256599,1.2590750963608761,-2.9655424133002954,0.08159462732136845,,,21.80979696975204,0.5571380083430806,0.8121140849305345,3.03806878903202,3.0496255788022877,
215,LBN,normal+ci,1,2020-3-13,10.355899621220669,1.2590750963608761,-2.9655424133002954,0.06616445189153496,,,23.431578174136106,0.6101650788297595,0.8000687848669491,3.0139781889048494,3.0496255788022877,
216,LBY,normal-ci,1,2020-3-21,7.8638768324544905,0.6908086688255279,-1.7032999190081097,0.08771915291481797,,,14.898447085167419,0.40986988952799225,0.05582888049844613,1.3997887907568098,1.408796886101551,
217,LBY,normal,1,2020-3-21,10.09299991731827,0.6908086688255279,-1.7032999190081097,0.06744776533565154,,,14.18667264237454,0.42131859888063494,0.04351212056714924,1.375155270894216,1.408796886101551,
218,LBY,normal+ci,1,2020-3-21,13.727509168188426,0.6908086688255279,-1.7032999190081097,0.047176377756485116,,,15.84086489467623,0.4648551404541937,-0.002486026916015445,1.2831589759278865,1.408796886101551,
219,LCA,normal-ci,1,2020-3-31,2.9097751459798253,-0.16168298905338604,-1.126166800840947,0.23821261232163976,,,2.9443055987072677,0.42637890238610177,-2.9825920060741207,-1.5258211921890477,-1.5258152433961927,
220,LCA,normal,1,2020-3-31,3.610377434732796,-0.16168298905338604,-1.126166800840947,0.1919802658900315,,,2.84473971305942,0.47917098964397187,-2.982626851001757,-1.5258908820443202,-1.5258152433961927,
221,LCA,normal+ci,1,2020-3-31,4.75353023507969,-0.16168298905338604,-1.126166800840947,0.14574791945842325,,,3.0454223612678177,0.5663332681704829,-2.9830699027745813,-1.526776985589969,-1.5258152433961927,
222,LKA,normal-ci,1,2020-3-15,6.841028951764692,0.5102616656452652,-2.4736110620270564,0.10121143609222985,,,19.01404341434076,0.5089022774909658,-1.3691092828364788,0.9321389307667706,0.9356261323065506,
223,LKA,normal,1,2020-3-15,8.265619029729212,0.5102616656452652,-2.4736110620270564,0.08353826221898977,,,18.290753692782562,0.5475427702106205,-1.373480700159646,0.9233960961204359,0.9356261323065506,
224,LKA,normal+ci,1,2020-3-15,10.383011839259332,0.5102616656452652,-2.4736110620270564,0.0658650883457497,,,19.5985383753424,0.6101717227623288,-1.3888117876913169,0.8927339210570938,0.9356261323065506,
225,LSO,normal-ci,1,2020-3-13,9.327671315245908,0.8022860824448825,-2.8139174893581598,0.07382241279189268,,,6.6868035633460625,0.6789040366277557,-0.8356102757380974,2.438183630492183,2.468219511014089,
226,LSO,normal,1,2020-3-13,10.304856873300707,0.8022860824448825,-2.8139174893581598,0.0665114140843328,,,6.329597648072279,0.6950563572381345,-0.8462014521850503,2.4170012775982768,2.468219511014089,
227,LSO,normal+ci,1,2020-3-13,11.485668487053942,0.8022860824448825,-2.8139174893581598,0.05920041537677292,,,6.8126756481173185,0.7175296234816665,-0.8642618964930656,2.3808803889822463,2.468219511014089,
228,LUX,normal-ci,1,2020-3-20,10.494818181961257,0.45899034312419235,-2.1993024710272717,0.06472610785988289,,,4.311639008179491,0.8522206035120568,-1.7917171182127405,0.3769171641053852,0.43829999401833836,
229,LUX,normal,1,2020-3-20,11.702254602386422,0.45899034312419235,-2.1993024710272717,0.05730801081192466,,,4.026196357282168,0.8602935971846459,-1.8111034822949537,0.33814443594095855,0.43829999401833836,
230,LUX,normal+ci,1,2020-3-20,13.162351170962587,0.45899034312419235,-2.1993024710272717,0.04988991376396643,,,4.442811134457302,0.8805678035326294,-1.842735326517496,0.27488074749587416,0.43829999401833836,
231,LVA,normal-ci,1,2020-3-15,1.5637149590316652,0.03570893695499263,-1.0928057777574887,0.4432695208013851,,,11.141328446242852,0.1377714152374047,-1.0283499438229744,-0.05269357483346043,-0.052693574833418536,
232,LVA,normal,1,2020-3-15,2.3847755877377415,0.03570893695499263,-1.0928057777574887,0.29065509687091934,,,10.902371158616647,0.17409178905770323,-1.0283499448870321,-0.05269357696157544,-0.052693574833418536,
233,LVA,normal+ci,1,2020-3-15,5.020924376405018,0.03570893695499263,-1.0928057777574887,0.13804067294045358,,,11.924759729705404,0.29505226529431816,-1.0284039975200778,-0.05280168222766703,-0.052693574833418536,
234,MAC,normal-ci,3,2020-2-5,55.0,,,,0.0251053239894036,-1.319058104884479,31.9263068435705,0.9544447788744401,-2.3729600388798673,15.315965778371822,,
235,MAC,normal,3,2020-2-5,55.0,,,,0.023649177869243587,-1.319058104884479,30.97270605678717,0.8530153329504587,-3.398944037710595,13.263997780710367,,
236,MAC,normal+ci,3,2020-2-5,55.00000000000001,,,,0.022193031749083575,-1.319058104884479,31.926306849327865,0.7769210127705055,-4.424928036541322,11.212029783048912,,
237,MAR,normal-ci,1,2020-3-15,7.598151218300911,0.5862059316360302,-2.840086063210035,0.09102048885544482,,,7.143679068882573,0.7692912191592324,-1.1241181667323787,0.7979476607959608,0.8039575750974813,
238,MAR,normal,1,2020-3-15,8.437719521112221,0.5862059316360302,-2.840086063210035,0.08179297207017945,,,6.854402248958877,0.8028156027139778,-1.1268990695260728,0.7923858552085727,0.8039575750974813,
239,MAR,normal+ci,1,2020-3-15,9.472508553028224,0.5862059316360302,-2.840086063210035,0.07256545528491408,,,7.255976411652827,0.8460741051703726,-1.132253526603567,0.7816769410535847,0.8039575750974813,
240,MEX,normal-ci,1,2020-3-16,18.067287416677438,1.4337788048213103,-4.714313406191373,0.03319416743842207,,,6.2716407199768085,1.0423153268093817,-2.901636677974339,0.17511468465416113,0.8430814906859709,
241,MEX,normal,1,2020-3-16,19.176743740195704,1.4337788048213103,-4.714313406191373,0.030200675687646904,,,4.981981968490078,0.9924543218841214,-2.9794936037384216,0.019400833125996372,0.8430814906859709,
242,MEX,normal+ci,1,2020-3-16,20.37495463307056,1.4337788048213103,-4.714313406191373,0.027207183936871736,,,6.604447075864539,0.9575432911249729,-3.0755002364481063,-0.1726124322933742,0.8430814906859709,
243,MKD,normal-ci,1,2020-3-12,11.600034800907999,0.25702434214811226,-1.5114221883036638,0.05863630104576548,,,11.57219947864899,0.5130641525115535,-1.982067721964402,-0.20393664761070898,-0.15691945378478653,
244,MKD,normal,1,2020-3-12,14.624541470216016,0.25702434214811226,-1.5114221883036638,0.04498967350835563,,,10.717802970237864,0.49616111830128984,-2.023094699790881,-0.28599060326366676,-0.15691945378478653,
245,MKD,normal+ci,1,2020-3-12,19.12234988836363,0.25702434214811226,-1.5114221883036638,0.031343045970945775,,,12.627244603386595,0.5256574916363633,-2.135721565769186,-0.5112443352202766,-0.15691945378478653,
246,MLI,normal-ci,3,2020-3-20,33.0,,,,0.019633443330092964,-0.5784324380785083,8.173155457019654,0.5667975567939857,0.026764569620679492,1.2353112726432922,,
247,MLI,normal,3,2020-3-20,33.0,,,,0.017994557988994745,-0.5784324380785083,7.909876427098202,0.4596529013299558,-0.07411786054278,1.0335464123163733,,
248,MLI,normal+ci,3,2020-3-20,33.0,,,,0.016355672647896526,-0.5784324380785083,8.173155458481778,0.3822220231951242,-0.1750002907062395,0.8317815519894542,,
249,MMR,normal-ci,3,2020-3-15,35.5,,,,0.037771680814555675,-1.558830561709625,14.647326077846369,1.0116103609194145,-0.6691991892315065,1.9293592970490903,,
250,MMR,normal,3,2020-3-15,35.5,,,,0.035806508788728264,-1.558830561709625,14.176807497574671,0.9135959331806347,-0.8043960969303341,1.6589654816514352,,
251,MMR,normal+ci,3,2020-3-15,35.5,,,,0.03384133676290085,-1.558830561709625,14.647326079972181,0.83702960768321,-0.9395930046291613,1.3885716662537808,,
252,MNE,normal-ci,3,2020-3-8,39.0,,,,0.02190992849453014,-0.8139378952095482,5.378822225826718,0.7878575947251386,0.24195290012326998,1.3042010080541977,,
253,MNE,normal,3,2020-3-8,39.0,,,,0.020885822580936596,-0.8139378952095482,5.209715903887048,0.7075356338182445,0.1923016851817332,1.2048985781711243,,
254,MNE,normal+ci,3,2020-3-8,39.0,,,,0.01986171666734305,-0.8139378952095482,5.378822225931058,0.6405493957273303,0.14265047024019634,1.1055961482880505,,
255,MNG,normal-ci,1,2020-1-29,4.553032441414286,0.3779506266868412,-3.5344667220460515,0.15223857310425584,,,19.404629779054577,0.6160864256182186,-3.359999087458215,0.2624998034235133,0.26249993659851584,
256,MNG,normal,1,2020-1-29,5.158597873859874,0.3779506266868412,-3.5344667220460515,0.13436733173547302,,,19.057883149878055,0.6731115348724219,-3.359999559728738,0.2624988588824664,0.26249993659851584,
257,MNG,normal+ci,1,2020-1-29,5.949950548531037,0.3779506266868412,-3.5344667220460515,0.11649609036669022,,,19.570330906798834,0.7477862029982804,-3.3600033815685224,0.2624912152028979,0.26249993659851584,
258,MOZ,normal-ci,1,2020-3-14,18.23042990243141,1.2047296315046028,-2.269349583819827,0.03322122267676516,,,7.696553291435479,0.8736872841425138,0.2205917557841491,2.2188307821665014,2.621111279411768,
259,MOZ,normal,1,2020-3-14,20.857538239437808,1.2047296315046028,-2.269349583819827,0.026678596992638904,,,5.999339133126804,0.7387424753719497,0.0995645457375066,1.9767763620732164,2.621111279411768,
260,MOZ,normal+ci,1,2020-3-14,23.956346196319323,1.2047296315046028,-2.269349583819827,0.02013597130851265,,,8.879184754516778,0.6835652762729266,-0.09428541197887293,1.5890764466404572,2.621111279411768,
261,MTQ,normal-ci,1,2020-3-13,1.853531616635515,0.3054922491462859,-1.3530901816454066,0.37396026824551043,,,24.323279745960466,0.11441304046430359,-0.3409886016973857,1.0705679246132669,1.0705679246172013,
262,MTQ,normal,1,2020-3-13,2.917116557359841,0.3054922491462859,-1.3530901816454066,0.23761380035190174,,,24.02397280938723,0.1491122524229065,-0.34098864304868554,1.0705678419106672,1.0705679246172013,
263,MTQ,normal+ci,1,2020-3-13,6.8386468599059445,0.3054922491462859,-1.3530901816454066,0.10126733245829309,,,26.56173355226771,0.2808486181498956,-0.3418579017069921,1.068829324594054,1.0705679246172013,
264,MUS,normal-ci,1,2020-3-16,6.494965455965577,0.5514632408865762,-1.7507868210436746,0.10663245976665955,,,13.619124882220293,0.42128743773916555,-0.259658283197685,0.9932089957776611,0.9946461118674188,
265,MUS,normal,1,2020-3-16,8.127602646431672,0.5514632408865762,-1.7507868210436746,0.08496205419781377,,,13.056412301603423,0.4578816803539347,-0.26221505833615105,0.988095445500729,0.9946461118674188,
266,MUS,normal+ci,1,2020-3-16,10.764579758038447,0.5514632408865762,-1.7507868210436746,0.063291648628968,,,14.207850295556705,0.5239319294466684,-0.2738693575441998,0.9647868470846316,0.9946461118674188,
267,MWI,normal-ci,1,2020-3-14,18.70310139656067,1.6117293270069146,-2.8891731047380627,0.03195609881412857,,,7.813434881945281,0.9843183389560615,0.9460788963088401,3.6367810437439365,4.235876070218753,
268,MWI,normal,1,2020-3-14,20.806363848805,1.6117293270069146,-2.8891731047380627,0.026795877055474628,,,6.059723488564658,0.8720938075307386,0.811294498651952,3.3672122484301603,4.235876070218753,
269,MWI,normal+ci,1,2020-3-14,23.203655517469294,1.6117293270069146,-2.8891731047380627,0.021635655296820683,,,8.736133346878248,0.8178295004503949,0.6158625140550513,2.976348279236359,4.235876070218753,
270,MYS,normal-ci,1,2020-3-18,9.239378807043629,1.2200222184242988,-4.235802737576437,0.07433266644406263,,,31.609884621980022,0.7870528817867434,-1.3983956824293378,2.733169152080323,2.786224601976971,
271,MYS,normal,1,2020-3-18,10.715578802396895,1.2200222184242988,-4.235802737576437,0.06344596901320887,,,30.126967596485873,0.8149124473654616,-1.4274847865104658,2.674990943918067,2.786224601976971,
